Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000123983,ACSL3,0.1739248968058493,-0.5451733361467792,0.06262117460974592,0.25387959931530113,0.5451733361467792,0.06262117460975054
ENSG00000234193,AC013476.1,0.00016300365211419803,0.18040035981413283,1.0,0.00014384113275654455,-0.18040035981413283,1.0
ENSG00000152049,KCNE4,0.00032600730422839607,0.7653628605352889,0.8272636575816206,0.00014384113275654455,-0.7653628605352889,0.8272636575816206
ENSG00000231189,AC013448.1,0.00032600730422839607,-0.2346371394647111,1.0,0.00043152339826963364,0.2346371394647111,1.0
ENSG00000171951,SCG2,0.0,-0.8195996401858672,1.0,0.00014384113275654455,0.8195996401858672,1.0
ENSG00000152056,AP1S3,0.04922710293848781,0.4348896565149172,0.21859824544284684,0.036391806587405776,-0.4348896565149172,0.21859824544284684
ENSG00000085449,WDFY1,0.13724907508015474,-1.6000567063269906,1.400467078284482e-09,0.4164200793301965,1.6000567063269906,1.400467078284482e-09
ENSG00000135900,MRPL44,0.23586628460924458,-0.3682406270949985,0.2402668030909025,0.3045116780456048,0.3682406270949985,0.2402668030909025
ENSG00000228802,AC073641.1,0.0016300365211419803,0.8324770563938237,0.5217297030762534,0.0008630467965392673,-0.8324770563938237,0.5217297030762534
ENSG00000135919,SERPINE2,0.041891938593348894,3.7321959966000886,9.399192286222223e-16,0.0030206637878874357,-3.7321959966000886,9.399192286222223e-16
ENSG00000124019,FAM124B,0.0014670328690277823,-2.7455990587420915,3.470647387529097e-08,0.010788084956740841,2.7455990587420915,3.470647387529097e-08
ENSG00000274629,AC073052.2,0.0029340657380555646,0.9688962546204198,0.21763065801894418,0.0014384113275654456,-0.9688962546204198,0.21763065801894418
ENSG00000036257,CUL3,0.5056373288582423,-0.05935544675409232,0.911124245544417,0.5268900692872227,0.05935544675409232,0.9111242455442864
ENSG00000135905,DOCK10,0.5238937378950325,0.3386494368695716,0.2793189727479742,0.41426246233884834,-0.3386494368695716,0.27931897274795353
ENSG00000144460,NYAP2,0.0024450547817129707,0.7209687411768346,0.4177998460949879,0.0014384113275654456,-0.7209687411768346,0.4177998460949879
ENSG00000169047,IRS1,0.013692306777592636,2.682900700343315,2.2137669029795072e-08,0.0020137758585916238,-2.682900700343315,2.2137669029795072e-08
ENSG00000272622,AC010735.2,0.0004890109563425941,2.180400359814133,0.201332535324649,0.0,-2.180400359814133,0.201332535324649
ENSG00000144468,RHBDD1,0.09421611092200646,-0.1774554788174343,0.6304149746310359,0.10658627937259951,0.1774554788174343,0.6304149746310359
ENSG00000081052,COL4A4,0.025265566077700696,3.0734851558976217,4.6999048381734364e-14,0.002876822655130891,-3.0734851558976217,4.6999048381734364e-14
ENSG00000169031,COL4A3,0.018745419993132777,3.8684563534993934,2.579296066180089e-12,0.0011507290620523564,-3.8684563534993934,2.579296066180089e-12
ENSG00000236432,AC097662.1,0.010758241039537072,1.5460498321308132,0.007610866942905467,0.0035960283189136136,-1.5460498321308132,0.007610866942905467
ENSG00000168958,MFF,0.5146025297245232,0.26361515568320093,0.42039541724571594,0.42864657561450276,-0.26361515568320093,0.4203954172457158
ENSG00000168955,TM4SF20,0.0004890109563425941,0.5954378590929768,0.7961132355799055,0.0002876822655130891,-0.5954378590929768,0.7961132355799055
ENSG00000173744,AGFG1,0.23994137591209952,-1.3547403723976568,2.5567324086831e-07,0.6139139546049321,1.3547403723976568,2.556732408683091e-07
ENSG00000042304,C2orf83,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000284631,SCYGR4,0.0,-0.8195996401858672,1.0,0.00014384113275654455,0.8195996401858672,1.0
ENSG00000135917,SLC19A3,0.0048901095634259414,2.5496341694798517,0.0018116605238464097,0.0007192056637827228,-2.5496341694798517,0.0018116605238464097
ENSG00000115009,CCL20,0.0014670328690277823,0.6949735326438891,0.6109898784243833,0.0008630467965392673,-0.6949735326438891,0.6109898784243833
ENSG00000123977,DAW1,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000232023,LINC01807,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000153823,PID1,0.004564102259197545,-6.773394700384955,2.1342492936367028e-80,0.5169650311270211,6.773394700384955,2.1342492936367028e-80
ENSG00000187957,DNER,0.0,-3.6269545622434727,0.001843849902759943,0.0018699347258350793,3.6269545622434727,0.001843849902759943
ENSG00000153827,TRIP12,0.2924285518928713,-1.182883969249569,7.270710624313017e-06,0.6641145099369662,1.182883969249569,7.270710624312533e-06
ENSG00000153832,FBXO36,0.012388277560679051,0.9877552818717366,0.046589718343954166,0.006185168708531415,-0.9877552818717366,0.046589718343951
ENSG00000163053,SLC16A14,0.0019560438253703764,2.8808400779552255,0.005422613802862016,0.00014384113275654455,-2.8808400779552255,0.005422613802862016
ENSG00000225963,AC009950.1,0.22005493035416737,0.21717268888330254,0.5451575770956961,0.18929493070761264,-0.21717268888330254,0.5451575770956574
ENSG00000135899,SP110,1.4407892810373966,-0.696766465656123,0.010999750057666515,2.3354046314352574,0.696766465656123,0.010999750057666515
ENSG00000079263,SP140,0.4394578460998779,1.1191335528132031,1.9619246695811846e-05,0.20224063265570164,-1.1191335528132031,1.961924669581183e-05
ENSG00000185404,SP140L,0.5051483179018997,0.6299762777974549,0.023391382317283726,0.3263755302245996,-0.6299762777974549,0.02339138231728545
ENSG00000067066,SP100,1.6854577628608078,0.03443681486864569,0.976053516703057,1.6456863998676263,-0.03443681486864569,0.976053516703057
ENSG00000235419,AC010149.1,0.0011410255647993862,2.180400359814133,0.0779780978972647,0.00014384113275654455,-2.180400359814133,0.0779780978972647
ENSG00000226125,LINC01907,0.0006520146084567921,-0.819599640185869,0.4864855086363741,0.0012945701948089009,0.819599640185869,0.4864855086363741
ENSG00000135932,CAB39,0.3577930163906647,-0.5011164950118773,0.08552397735528502,0.5064646284357934,0.5011164950118773,0.08552397735527938
ENSG00000135916,ITM2C,0.48069777008477005,0.06169151617601476,0.9128597277956879,0.46057930708645567,-0.06169151617601476,0.9128597277956879
ENSG00000232520,GCSIR,0.0,-0.8195996401858672,1.0,0.00014384113275654455,0.8195996401858672,1.0
ENSG00000135898,GPR55,0.011084248343765467,2.201461975341963,6.861700185645116e-05,0.0023014581241047128,-2.201461975341963,6.861700185645116e-05
ENSG00000283164,AC012507.3,0.0004890109563425941,2.180400359814133,0.24348007395851126,0.0,-2.180400359814133,0.24348007395851126
ENSG00000173692,PSMD1,0.29585162858726943,-0.6773614640193015,0.015493147530572616,0.4732373267690316,0.6773614640193015,0.015493147530572616
ENSG00000135914,HTR2B,0.0008150182605709902,2.765362860535289,0.05871531141235043,0.0,-2.765362860535289,0.05871531141235043
ENSG00000135931,ARMC9,0.0063571424324537235,0.9787664986444815,0.15023341986160046,0.00316450492064398,-0.9787664986444815,0.15023341986160046
ENSG00000224376,AC017104.1,0.05069413580751559,3.8808400779552255,3.059137973982017e-23,0.0033083460534005247,-3.8808400779552255,3.059137973982017e-23
ENSG00000156966,B3GNT7,0.014833332342392022,1.4560348024275598,0.00018595173902337335,0.0053221219119921484,-1.4560348024275598,0.00018595173902337335
ENSG00000233538,AC017104.3,0.0040750913028549515,2.2958775772340694,0.005807991793908963,0.0007192056637827228,-2.2958775772340694,0.005807991793908963
ENSG00000115053,NCL,2.745633516211552,0.6598614965866929,0.015387107994101906,1.7377447248318147,-0.6598614965866929,0.01538710799410077
ENSG00000181798,LINC00471,0.008965200866280892,1.1297742867441638,0.05568140165077969,0.0040275517171832476,-1.1297742867441638,0.05568140165077969
ENSG00000286942,AC017104.6,0.013529303125478438,3.9877552818717374,3.631852614339129e-10,0.0007192056637827228,-3.9877552818717374,3.631852614339129e-10
ENSG00000171596,NMUR1,0.06911354849641997,3.388157434782184,1.012126342052444e-23,0.006472850974044505,-3.388157434782184,1.012126342052444e-23
ENSG00000187514,PTMA,23.337232873189734,0.22277456547078334,0.5114946047649797,19.997657322611364,-0.22277456547078334,0.5114946047649797
ENSG00000156973,PDE6D,0.12812087056175966,0.22508093848708866,0.5279475692763353,0.10960694316048696,-0.22508093848708866,0.5279475692763353
ENSG00000144524,COPS7B,0.16903478724242338,0.48574557050589107,0.10271456875341843,0.12068271038274088,-0.48574557050589107,0.10271456875341843
ENSG00000261096,AC073476.3,0.003749083998626555,0.8584722649267693,0.201332535324649,0.0020137758585916238,-0.8584722649267693,0.201332535324649
ENSG00000163273,NPPC,0.0006520146084567921,1.5023284547014946,0.34145363745871515,0.00014384113275654455,-1.5023284547014946,0.34145363745871515
ENSG00000144535,DIS3L2,0.13757508238438315,0.36793251436287555,0.2507658092539638,0.10658627937259951,-0.36793251436287555,0.2507658092539638
ENSG00000227033,AC019130.1,0.00032600730422839607,1.765362860535289,0.4109408099759344,0.0,-1.765362860535289,0.4109408099759344
ENSG00000163283,ALPP,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000237412,PRSS56,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000135902,CHRND,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000196811,CHRNG,0.0021190474774845747,1.180400359814131,0.16930252100291499,0.0008630467965392673,-1.180400359814131,0.16930252100291499
ENSG00000221944,TIGD1,0.06340842067242304,0.9485268854667992,0.0013931957662200653,0.03279577826849216,-0.9485268854667992,0.0013931957662200653
ENSG00000135930,EIF4E2,0.31182598649446086,-1.591637507536905,9.834154672713247e-10,0.9401456436967752,1.591637507536905,9.834154672713247e-10
ENSG00000237126,AC073254.1,0.0004890109563425941,0.18040035981413283,1.0,0.00043152339826963364,-0.18040035981413283,1.0
ENSG00000115468,EFHD1,0.008150182605709903,4.267863201064473,9.63460414822177e-11,0.0002876822655130891,-4.267863201064473,9.63460414822177e-11
ENSG00000204120,GIGYF2,0.2578717776446613,-0.2878692545372221,0.38203918519308616,0.314868239604076,0.2878692545372221,0.38203918519314095
ENSG00000241409,AC064852.1,0.0011410255647993862,1.5954378590929768,0.19874215447028765,0.0002876822655130891,-1.5954378590929768,0.19874215447028765
ENSG00000115474,KCNJ13,0.0006520146084567921,0.9173659539803385,0.6814760024587414,0.0002876822655130891,-0.9173659539803385,0.6814760024587414
ENSG00000182600,SNORC,0.0019560438253703764,0.18040035981413283,0.9483570847800696,0.0017260935930785346,-0.18040035981413283,0.9483570847800696
ENSG00000168918,INPP5D,0.4904779892116219,-0.4408483466864017,0.13845346773590847,0.6658406035300447,0.4408483466864017,0.13845346773590836
ENSG00000085978,ATG16L1,0.09437911457412067,0.7566831048428746,0.010070303011282675,0.05581035950953929,-0.7566831048428746,0.010070303011282675
ENSG00000130561,SAG,0.005053113215540139,0.05111734286916647,1.0,0.0048905985137225145,-0.05111734286916647,1.0
ENSG00000259793,AC013726.1,0.004401098607083347,0.9877552818717366,0.11863441799392252,0.0021576169913481683,-0.9877552818717366,0.11863441799392252
ENSG00000077044,DGKD,0.4265805575828563,0.6068717796770313,0.03076327374030785,0.28005868547699225,-0.6068717796770313,0.03076327374030785
ENSG00000085982,USP40,0.056073256327284125,-0.25642582822999804,0.49636504143056226,0.06702996786454976,0.25642582822999804,0.49636504143056226
ENSG00000241635,UGT1A1,0.00032600730422839607,0.18040035981413283,1.0,0.0002876822655130891,-0.18040035981413283,1.0
ENSG00000123485,HJURP,0.007172160693024714,1.350325361256444,0.1158497524321291,0.0027329815223743467,-1.350325361256444,0.1158497524321291
ENSG00000144481,TRPM8,0.0004890109563425941,-0.40456214090702325,0.8503695379462729,0.0007192056637827228,0.40456214090702325,0.8503695379462729
ENSG00000072080,SPP2,0.0006520146084567921,1.5023284547014946,0.34145363745871515,0.00014384113275654455,-1.5023284547014946,0.34145363745871515
ENSG00000288040,AC097713.3,0.0013040292169135843,-1.6940687581020093,0.008597710854454366,0.0046029162482094255,1.6940687581020093,0.008597710854454366
ENSG00000231682,LINC01891,0.012714284864907447,3.1622530131038724,8.100643948940367e-09,0.0012945701948089009,-3.1622530131038724,8.100643948940367e-09
ENSG00000188042,ARL4C,2.6077324265229405,2.998889548276054,4.279852094335221e-31,0.3260878479590865,-2.998889548276054,4.279852094335221e-31
ENSG00000235726,AC010148.1,0.006031135128225328,1.6209729512001125,0.0035062192073459834,0.0018699347258350793,-1.6209729512001125,0.0035062192073459834
ENSG00000130147,SH3BP4,0.0022820511295987725,-2.8784933292394363,2.778150296026999e-11,0.017836300461811526,2.8784933292394363,2.778150296026999e-11
ENSG00000157985,AGAP1,0.017767398080447586,4.376797572617637,3.9457723791402625e-16,0.0007192056637827228,-4.376797572617637,3.9457723791402625e-16
ENSG00000132321,IQCA1,0.00749816799725311,3.1500267107706144,7.675665090142793e-08,0.0007192056637827228,-3.1500267107706144,7.675665090142793e-08
ENSG00000144476,ACKR3,0.021027471122731546,2.5023284547014946,1.510586425793597e-10,0.0035960283189136136,-2.5023284547014946,1.510586425793597e-10
ENSG00000232328,AC084030.1,0.00032600730422839607,-0.8195996401858672,0.6115145413763072,0.0007192056637827228,0.8195996401858672,0.6115145413763072
ENSG00000227252,AC012063.1,0.0083131862578241,0.5954378590929768,0.23814802307377603,0.005465963044748693,-0.5954378590929768,0.23814802307377603
ENSG00000124835,AC105760.1,0.00032600730422839607,1.765362860535289,0.3628704574325576,0.0,-1.765362860535289,0.3628704574325576
ENSG00000198612,COPS8,0.2595018141658033,0.3381506473103424,0.28727166039459046,0.2052612964435891,-0.3381506473103424,0.2872716603945901
ENSG00000163359,COL6A3,0.013692306777592636,1.4198662945095215,0.0007589425545115886,0.0050344396464790594,-1.4198662945095215,0.0007589425545115886
ENSG00000222022,AC112721.1,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000222032,AC112721.2,0.0011410255647993862,3.180400359814133,0.016731382058344398,0.0,-3.180400359814133,0.016731382058344398
ENSG00000124839,RAB17,0.0,-1.8195996401858672,0.4074516712549796,0.00043152339826963364,1.8195996401858672,0.4074516712549796
ENSG00000234949,AC104667.2,0.00032600730422839607,0.7653628605352889,0.734995319448397,0.00014384113275654455,-0.7653628605352889,0.734995319448397
ENSG00000227107,AC104667.1,0.0,-2.1415277350732307,0.29635053908629017,0.0005753645310261782,2.1415277350732307,0.29635053908629017
ENSG00000124831,LRRFIP1,1.804939439860515,-1.0302566918344112,8.962990315926168e-05,3.6865043914174804,1.0302566918344112,8.962990315926168e-05
ENSG00000286864,AC012076.1,0.016463368863534004,-0.9609554894314085,0.005915758346591105,0.03222041373746598,0.9609554894314085,0.005915758346591105
ENSG00000177483,RBM44,0.004727105911311744,-1.1981112634395972,0.009494327037782009,0.01107576722225393,1.1981112634395972,0.009494327037782009
ENSG00000132329,RAMP1,0.018419412688904378,3.553858755341576,4.901030178701271e-13,0.0014384113275654456,-3.553858755341576,4.901030178701271e-13
ENSG00000184182,UBE2F,0.2896574898069299,-0.8345332513582615,0.0021466237258372808,0.5166773488615081,0.8345332513582615,0.002146623725837582
ENSG00000132330,SCLY,0.0759597018852163,0.5046472792685566,0.12207017792067473,0.05350890138543457,-0.5046472792685566,0.12207017792067473
ENSG00000144488,ESPNL,0.0011410255647993862,3.180400359814133,0.016731382058344398,0.0,-3.180400359814133,0.016731382058344398
ENSG00000168427,KLHL30,0.00016300365211419803,-1.9895246416281793,0.1059871748937706,0.0011507290620523564,1.9895246416281793,0.1059871748937706
ENSG00000178752,ERFE,0.003097069390169763,-0.7830737641607541,0.1769379192330376,0.005465963044748693,0.7830737641607541,0.1769379192330376
ENSG00000132323,ILKAP,0.2852563911998466,0.3213685311047325,0.31619964709005904,0.2282758776846362,-0.3213685311047325,0.3161996470900807
ENSG00000186235,LINC02610,0.012877288517021645,0.9787664986444824,0.022091269330050595,0.006472850974044505,-0.9787664986444824,0.022091269330050595
ENSG00000225057,AC012485.1,0.00032600730422839607,1.765362860535289,0.3628704574325576,0.0,-1.765362860535289,0.3628704574325576
ENSG00000144485,HES6,0.02836263546787046,1.0022548515668515,0.007412992382638224,0.014096431010141366,-1.0022548515668515,0.007412992382638224
ENSG00000132326,PER2,0.08052380414441383,-0.16063655802093457,0.6668172970411513,0.0900445491055969,0.16063655802093457,0.6668172970411513
ENSG00000283635,AC012485.3,0.004727105911311744,-1.3050264673561092,0.006098655897490863,0.011938814018793199,1.3050264673561092,0.006098655897490863
ENSG00000204104,TRAF3IP1,0.04580402624408965,0.25386252175515356,0.5201480026665503,0.0384055824459974,-0.25386252175515356,0.5201480026665503
ENSG00000065802,ASB1,0.09617215474737685,0.37060639230511105,0.25193678088977567,0.07436586563513353,-0.37060639230511105,0.25193678088977567
ENSG00000225493,LINC01107,0.0,-0.8195996401858672,1.0,0.00014384113275654455,0.8195996401858672,1.0
ENSG00000233608,TWIST2,0.0,-5.726490235794386,1.2862677895324567e-12,0.008486626832636129,5.726490235794386,1.2862677895324567e-12
ENSG00000068024,HDAC4,0.12795786690964547,-0.8789337795682699,0.0015982443521701376,0.23546793432246343,0.8789337795682699,0.0015982443521701376
ENSG00000286307,AC017028.1,0.00016300365211419803,0.18040035981413283,1.0,0.00014384113275654455,-0.18040035981413283,1.0
ENSG00000287405,AC017028.2,0.0,-1.4045621409070232,0.6415316365340544,0.0002876822655130891,1.4045621409070232,0.6415316365340544
ENSG00000222020,HDAC4-AS1,0.05933332936956809,0.9042504541900804,0.002390654685945537,0.031645049206439804,-0.9042504541900804,0.002390654685945537
ENSG00000288082,AC023787.3,0.0,-2.4045621409070232,0.14258858537461552,0.0007192056637827228,2.4045621409070232,0.14258858537461552
ENSG00000220256,AC093802.1,0.00032600730422839607,-1.0419920615223166,0.6109898784243833,0.0008630467965392673,1.0419920615223166,0.6109898784243833
ENSG00000130414,NDUFA10,0.5077563763357269,-0.2989285099285598,0.3601119602876413,0.624702039561673,0.2989285099285598,0.36011196028761533
ENSG00000172428,COPS9,1.213236182685976,-0.20254707673989825,0.5691599398529859,1.3961220345350214,0.20254707673989825,0.569159939853028
ENSG00000063660,GPC1,0.0016300365211419803,1.3179038835640657,0.22599405496003802,0.0005753645310261782,-1.3179038835640657,0.22599405496003802
ENSG00000144504,ANKMY1,0.06291940971608044,0.3503253612564454,0.3295996572560279,0.04933750853549478,-0.3503253612564454,0.3295996572560279
ENSG00000188542,DUSP28,0.1165476112616516,-0.0362235810627034,0.9845127340509497,0.11953198132068853,0.0362235810627034,0.9845127340509497
ENSG00000142327,RNPEPL1,0.6507105792398786,-0.16809059855777847,0.6263311567063108,0.7311444778015159,0.16809059855777847,0.6263311567062668
ENSG00000260942,CAPN10-DT,0.033741755987639,-0.2224477304567971,0.5994171797168573,0.03941247037529321,0.2224477304567971,0.5994171797168573
ENSG00000142330,CAPN10,0.1251868048237041,0.5873310577610242,0.0482900473441535,0.0832840158660393,-0.5873310577610242,0.0482900473441535
ENSG00000178623,GPR35,0.009454211822623487,-3.5626654338884913,1.185413552872459e-29,0.11349065374491366,3.5626654338884913,1.185413552872459e-29
ENSG00000130294,KIF1A,0.0006520146084567921,1.5023284547014946,0.5201480026665503,0.00014384113275654455,-1.5023284547014946,0.5201480026665503
ENSG00000226321,CROCC2,0.00016300365211419803,-3.5744871423493354,3.772000579552773e-05,0.0037398694516701586,3.5744871423493354,3.772000579552773e-05
ENSG00000233392,AC104809.2,0.0026080584338271685,-4.317099299656685,5.819154260308976e-26,0.055091153845756566,4.317099299656685,5.819154260308976e-26
ENSG00000162804,SNED1,0.021516482079074143,0.6063261752357123,0.09965400664301936,0.014096431010141366,-0.6063261752357123,0.09965400664301936
ENSG00000229996,AC093585.1,0.0,-1.4045621409070232,0.6415316365340544,0.0002876822655130891,1.4045621409070232,0.6415316365340544
ENSG00000225521,AC005237.1,0.0004890109563425941,2.180400359814133,0.201332535324649,0.0,-2.180400359814133,0.201332535324649
ENSG00000122085,MTERF4,0.5163955698977793,1.2691156888468422,9.322076291106893e-07,0.21417944667449484,-1.2691156888468422,9.322076291106893e-07
ENSG00000115687,PASK,0.43016663792936866,3.63983197845143,5.60885553215004e-39,0.03437803072881415,-3.63983197845143,5.60885553215004e-39
ENSG00000115685,PPP1R7,0.5312289022401714,-0.20558110618062808,0.5649099688506986,0.6126193844101232,0.20558110618062808,0.5649099688506986
ENSG00000146205,ANO7,0.0006520146084567921,-0.08263404601966151,1.0,0.0007192056637827228,0.08263404601966151,1.0
ENSG00000115677,HDLBP,0.2324432079148464,-1.2796744781762754,1.2605308563075057e-06,0.5645764460694374,1.2796744781762754,1.2605308563075057e-06
ENSG00000168385,SEPTIN2,0.6068625968211593,-0.5503534054188108,0.053794450754519885,0.8887943593026888,0.5503534054188108,0.053794450754519885
ENSG00000286588,AC104841.1,0.005216116867654337,1.3179038835640666,0.025953000873280032,0.0020137758585916238,-1.3179038835640666,0.025953000873280032
ENSG00000006607,FARP2,0.05558424537094153,-0.9848298928029027,0.0007255758045458889,0.11018230769151313,0.9848298928029027,0.0007255758045458889
ENSG00000288080,AC005104.3,0.0,-1.4045621409070232,0.6415316365340544,0.0002876822655130891,1.4045621409070232,0.6415316365340544
ENSG00000115694,STK25,0.24743954390935263,0.1419762005666052,0.6948385543069817,0.22424832596745295,-0.1419762005666052,0.6948385543069817
ENSG00000234235,BOK-AS1,0.0006520146084567921,2.5023284547014946,0.11285530942063647,0.0,-2.5023284547014946,0.11285530942063647
ENSG00000176720,BOK,0.019560438253703766,4.0992635970887275,6.159104123773122e-16,0.0010068879292958119,-4.0992635970887275,6.159104123773122e-16
ENSG00000273113,AC133528.1,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000176946,THAP4,0.11247251995879665,0.2820253820877743,0.4063404006204688,0.09248984836245815,-0.2820253820877743,0.4063404006204688
ENSG00000168397,ATG4B,0.20147251401314878,-0.4493449696955232,0.13911856441028944,0.2751680869632697,0.4493449696955232,0.13911856441029952
ENSG00000168393,DTYMK,0.18223808306367342,0.442661409938768,0.14666253514429983,0.13405993572909952,-0.442661409938768,0.14666253514428887
ENSG00000168395,ING5,0.23374723713176,0.9667956632360903,0.0003259030099801843,0.11953198132068853,-0.9667956632360903,0.0003259030099801843
ENSG00000180902,D2HGDH,0.0829688589261268,0.07935677388043416,0.8667950848471324,0.07853725848507333,-0.07935677388043416,0.8667950848471324
ENSG00000234793,AC114730.2,0.0040750913028549515,0.5589119830678619,0.6109898784243833,0.0027329815223743467,-0.5589119830678619,0.6109898784243833
ENSG00000204099,NEU4,0.0,-0.8195996401858672,1.0,0.00014384113275654455,0.8195996401858672,1.0
ENSG00000235151,AC131097.3,0.0,-2.4045621409070232,0.14258858537461552,0.0007192056637827228,2.4045621409070232,0.14258858537461552
ENSG00000188389,PDCD1,0.03846886189895074,4.162253013103872,2.5429303606658624e-24,0.0020137758585916238,-4.162253013103872,2.5429303606658624e-24
ENSG00000188011,RTP5,0.004564102259197545,2.716453260054342,8.462479404929773e-05,0.0005753645310261782,-2.716453260054342,8.462479404929773e-05
ENSG00000233806,LINC01237,0.0083131862578241,2.8808400779552255,1.4305841447343432e-07,0.0010068879292958119,-2.8808400779552255,1.4305841447343432e-07
ENSG00000237940,LINC01238,0.014344321386049429,1.4466804251515804,0.0006117833402750804,0.0051782807792356035,-1.4466804251515804,0.0006117833402750804
ENSG00000226423,AC093642.1,0.00032600730422839607,1.765362860535289,0.3628704574325576,0.0,-1.765362860535289,0.3628704574325576
ENSG00000261186,LINC01238,0.003586080346512357,-0.5439651975724411,0.40895614186239776,0.0053221219119921484,0.5439651975724411,0.40895614186239776
ENSG00000134121,CHL1,0.0083131862578241,3.2958775772340694,2.2500859674266796e-08,0.0007192056637827228,-3.2958775772340694,2.2500859674266796e-08
ENSG00000224957,LINC01266,0.0014670328690277823,1.5023284547014946,0.17982143617910265,0.00043152339826963364,-1.5023284547014946,0.17982143617910265
ENSG00000144619,CNTN4,0.00016300365211419803,1.1804003598141328,0.6109898784243833,0.0,-1.1804003598141328,0.6109898784243833
ENSG00000237990,CNTN4-AS1,0.0,-0.8195996401858672,1.0,0.00014384113275654455,0.8195996401858672,1.0
ENSG00000091181,IL5RA,0.0024450547817129707,1.8584722649267693,0.023391382317283726,0.0005753645310261782,-1.8584722649267693,0.02339138231728545
ENSG00000072756,TRNT1,0.17310987854527832,0.241387905179423,0.500200195957251,0.14643027314616236,-0.241387905179423,0.5002001959572684
ENSG00000113851,CRBN,0.8582142283812527,0.5246919870469696,0.06423657308569661,0.5965091775413902,-0.5246919870469696,0.06423657308570088
ENSG00000271870,AC024060.2,0.031133697553811825,0.8584722649267702,0.012651130422614764,0.017117094798028802,-0.8584722649267702,0.012651130422614764
ENSG00000223727,AC034195.1,0.0008150182605709902,1.765362860535289,0.21074133418920915,0.00014384113275654455,-1.765362860535289,0.21074133418920915
ENSG00000144455,SUMF1,0.061126369542824265,-1.6551797447084136,1.0939991475246931e-09,0.19289095902652625,1.6551797447084136,1.0939991475246931e-09
ENSG00000175928,LRRN1,0.00668314973668212,3.5727177825928935,4.561344710812412e-08,0.00043152339826963364,-3.5727177825928935,4.561344710812412e-08
ENSG00000287720,AC023480.1,0.0006520146084567921,-0.08263404601966151,1.0,0.0007192056637827228,0.08263404601966151,1.0
ENSG00000286579,AC023483.1,0.0006520146084567921,-1.9571031639358036,0.0122672388732564,0.0030206637878874357,1.9571031639358036,0.0122672388732564
ENSG00000170364,SETMAR,0.0332527450312964,0.32072164821154736,0.3970611469386586,0.02661060955996074,-0.32072164821154736,0.3970611469386586
ENSG00000231249,ITPR1-DT,0.002771062085941367,0.4434347656479254,0.6188809442747412,0.0020137758585916238,-0.4434347656479254,0.6188809442747412
ENSG00000150995,ITPR1,0.3564889871737511,-0.10844673963638929,0.7819142673523058,0.38434350672548706,0.10844673963638929,0.7819142673523066
ENSG00000235947,EGOT,0.004238094954969149,1.6133597670902375,0.029989715608800278,0.0012945701948089009,-1.6133597670902375,0.029989715608800278
ENSG00000235978,AC018816.1,0.029014650076327253,2.1723630407487144,5.074748535676443e-07,0.00632900984128796,-2.1723630407487144,5.074748535676443e-07
ENSG00000235831,BHLHE40-AS1,0.008639193562052496,1.0773068668500283,0.023049056997495834,0.0040275517171832476,-1.0773068668500283,0.023049056997495834
ENSG00000134107,BHLHE40,0.13561903855901278,-0.2911040911237395,0.39072576753949895,0.1659926672010524,0.2911040911237395,0.39072576753949895
ENSG00000134108,ARL8B,0.20375456514274756,-1.3533043969702159,2.738089423193947e-07,0.5208487417114478,1.3533043969702159,2.7380894231937564e-07
ENSG00000233912,AC026202.2,0.003423076694398159,0.1162700223944153,0.9947818722804288,0.00316450492064398,-0.1162700223944153,0.9947818722804288
ENSG00000268509,AC026202.3,0.005216116867654337,0.580938289397861,0.3538730557875403,0.003452187186157069,-0.580938289397861,0.3538730557875403
ENSG00000134109,EDEM1,0.26797800407574157,0.2105314497301678,0.5566605411042944,0.23158422373803672,-0.2105314497301678,0.5566605411042536
ENSG00000189229,AC069277.1,0.006194138780339526,1.0734851558976217,0.09762456574462734,0.002876822655130891,-1.0734851558976217,0.09762456574462734
ENSG00000196277,GRM7,0.00032600730422839607,0.18040035981413283,0.8824087377684909,0.0002876822655130891,-0.18040035981413283,0.8824087377684909
ENSG00000236202,GRM7-AS1,0.0,-4.343161596242881,1.7107803717557738e-05,0.00316450492064398,4.343161596242881,1.7107803717557738e-05
